,Refdate,Id_ShareMov,Id_Shareholder,Id_Entity,Id_Product,Id_PFeeType,Id_RiskFactorBenchmark,Td_Price,Td_Value,Quote_Date,Open_ShareValue,EffQuote_Date,Subscription_Amount,Subscription_Shares,Td_OpenShares,Td_RedempShares,Td_CloseShares,Td_CloseAmount,PFee_DateBase,PFee_ShareValue,RiskFactor_Appreciation,PFee_ShareBaseBenchmark,PFeeBenchmark_Amount,Td_Performance,Closed
45,2020-02-26,353,70,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-15,3907.3876953,2019-07-15,25000.0,6.39814,6.35293,,6.35293,26992.88,2019-07-15,3907.3876953,1.0318546,4031.8558187,,,
46,2020-02-26,369,83,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-08,3946.4624023,2019-08-08,30000.0,7.60174,7.55889,,7.55889,32116.87,2019-08-08,3946.4624023,1.0273885,4054.5500264,,,
47,2020-02-26,370,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-08,3946.4624023,2019-08-08,379900.0,96.26343,95.72086,,95.72086,406707.09,2019-08-08,3946.4624023,1.0273885,4054.5500264,,,
48,2020-02-26,138,21,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-11-09,3528.1472168,2018-11-09,150000.0,42.51523,41.59725,,41.59725,176742.0,2018-11-09,3528.1472168,1.0754232,3794.2514113,,,
49,2020-02-26,119,18,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-08-10,3387.46826171875,2018-08-10,30000.0,8.85617,8.61342,,8.61342,36597.45,2018-08-10,3387.4682617,1.0919486,3698.9413699,,,
50,2020-02-26,120,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-08-10,3387.46826171875,2018-08-10,5000000.0,1476.02859,345.19078,,345.19078,1466676.53,2018-08-10,3387.4682617,1.0919486,3698.9413699,,,
51,2020-02-26,121,16,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-08-10,3387.46826171875,2018-08-10,40000.0,11.80823,11.48457,,11.48457,48796.64,2018-08-10,3387.4682617,1.0919486,3698.9413699,,,
52,2020-02-26,358,73,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-23,3920.659668,2019-07-23,20000.0,5.10118,5.06761,,5.06761,21531.7,2019-07-23,3920.659668,1.0303316,4039.5796996,,,
53,2020-02-26,354,71,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-19,3915.4462891,2019-07-19,10000.0,2.55399,2.5367,,2.5367,10778.15,2019-07-19,3915.4462891,1.0308391,4036.1949849,,,
54,2020-02-26,355,55,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-19,3915.4462891,2019-07-19,53000.0,13.53613,13.44448,,13.44448,57124.07,2019-07-19,3915.4462891,1.0308391,4036.1949849,,,
55,2020-02-26,356,72,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-22,3916.1943359,2019-07-22,10000.0,2.5535,2.53628,,2.53628,10776.37,2019-07-22,3916.1943359,1.0305853,4035.9722691,,,
56,2020-02-26,368,80,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-07,3938.9260254,2019-08-07,10000.0,2.53876,2.52375,,2.52375,10723.13,2019-08-07,3938.9260254,1.0276223,4047.7280269,,,
57,2020-02-26,367,79,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-06,3936.1535645,2019-08-06,56300.0,14.3033,14.21729,,14.21729,60407.66,2019-08-06,3936.1535645,1.0278561,4045.7992663,,,
58,2020-02-26,374,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-09,3950.6459961,2019-08-09,665047.25,168.33886,167.41581,,167.41581,711330.82,2019-08-09,3950.6459961,1.0271548,4057.9250883,,,
59,2020-02-26,371,82,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-08,3946.4624023,2019-08-08,10000.0,2.53391,2.51963,,2.51963,10705.62,2019-08-08,3946.4624023,1.0273885,4054.5500264,,,
60,2020-02-26,375,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-12,3946.791748,2019-08-12,180000.0,45.60666,45.35015,,45.35015,192687.65,2019-08-12,3946.791748,1.0269212,4053.0441155,,,
61,2020-02-26,377,85,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-13,3945.3491211,2019-08-13,25000.0,6.33657,6.3006,,6.3006,26770.54,2019-08-13,3945.3491211,1.0266876,4050.641061,,,
62,2020-02-26,430,122,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,10000.0,2.50753,2.4972,,2.4972,10610.32,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
63,2020-02-26,431,28,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,2000.0,0.50151,0.49944,,0.49944,2122.06,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
64,2020-02-26,432,119,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,50000.0,12.53766,12.48604,,12.48604,53051.77,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
65,2020-02-26,433,120,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,253537.69,63.57538,63.31361,,63.31361,269012.36,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
66,2020-02-26,434,121,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,220000.0,55.1657,54.93856,,54.93856,233427.72,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
67,2020-02-26,435,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-11,3987.9851074,2019-09-11,180000.0,45.13557,44.94973,,44.94973,190986.31,2019-09-11,3987.9851074,1.0217946,4074.9018374,,,
