,Refdate,Id_ShareMov,Id_Shareholder,Id_Entity,Id_Product,Id_PFeeType,Id_RiskFactorBenchmark,Td_Price,Td_Value,Quote_Date,Open_ShareValue,EffQuote_Date,Subscription_Amount,Subscription_Shares,Td_OpenShares,Td_RedempShares,Td_CloseShares,Td_CloseAmount,PFee_DateBase,PFee_ShareValue,RiskFactor_Appreciation,PFee_ShareBaseBenchmark,PFeeBenchmark_Amount,Td_Performance,Closed
101,2020-02-19,198,17,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-04-02,3697.5839844,2019-04-02,1000000.0,270.44687,270.44687,,270.44687,,3697.5839844,3697.5839844,1.0495398,3880.7614045,,,
102,2020-02-19,199,16,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-04-02,3697.5839844,2019-04-02,100000.0,27.04469,26.64126,,26.64126,,3697.5839844,3697.5839844,1.0495398,3880.7614045,,,
103,2020-02-19,363,65,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-07-26,3935.3632813,2019-07-26,7000.0,1.77874,1.76799,,1.76799,,3935.3632813,3935.3632813,1.0290728,4049.7751346,,,
104,2020-02-19,364,77,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-07-26,3935.3632813,2019-07-26,5000.0,1.27053,1.26285,,1.26285,,3935.3632813,3935.3632813,1.0290728,4049.7751346,,,
105,2020-02-19,365,78,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-07-30,3940.5668945,2019-07-30,5000.0,1.26885,1.26142,,1.26142,,3940.5668945,3940.5668945,1.0285663,4053.1341482,,,
106,2020-02-19,383,91,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-08-20,3938.4626465,2019-08-20,150000.0,38.08593,37.86012,,37.86012,,3938.4626465,3938.4626465,1.0250242,4037.0194832,,,
107,2020-02-19,380,88,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-08-15,3940.1418457,2019-08-15,61900.0,15.71009,15.61791,,15.61791,,3940.1418457,3940.1418457,1.025724,4041.4979466,,,
108,2020-02-19,384,92,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-08-20,3938.4626465,2019-08-20,32800.0,8.32812,8.27874,,8.27874,,3938.4626465,3938.4626465,1.0250242,4037.0194832,,,
109,2020-02-19,455,137,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-09-18,4006.5515137,2019-09-18,15000.0,3.74387,3.731,,3.731,,4006.5515137,4006.5515137,1.0201391,4087.2399784,,,
110,2020-02-19,456,138,3,2335,1.0,458.0,4300.2369244,4300.2369244,2019-09-18,4006.5515137,2019-09-18,10000.0,2.49591,2.48733,,2.48733,,4006.5515137,4006.5515137,1.0201391,4087.2399784,,,
